LookupID,Geo Place Name,Year,Borough
13221,Long Island City - Astoria,2012,Queens
13222,Queens,2018,Queens
13223,Queens,2020,Queens
13224,Queens,2018,Queens
13225,Queens Village (CD13),2014,Queens
13226,Coney Island (CD13),2014,Brooklyn
13227,Sheepshead Bay (CD15),2014,Brooklyn
13228,Borough Park,2020,Brooklyn
13229,Manhattan,2018,Manhattan
13230,Union Square - Lower East Side,2020,Manhattan
13231,Lower Manhattan,2009,Manhattan
13232,Lower Manhattan,2020,Manhattan
13233,Lower Manhattan,2017,Manhattan
13234,Lower Manhattan,2018,Manhattan
13235,Coney Island - Sheepshead Bay,2020,Brooklyn
13236,Union Square - Lower East Side,2011,Manhattan
13237,Union Square - Lower East Side,2016,Manhattan
13238,Lower Manhattan,2010,Manhattan
13239,Greenpoint and Williamsburg (CD1),2020,Brooklyn
13240,Fort Greene and Brooklyn Heights (CD2),2009,Brooklyn
13241,Fort Greene and Brooklyn Heights (CD2),2018,Brooklyn
13242,St. George and Stapleton (CD1),2009,Staten Island
13243,Woodside and Sunnyside (CD2),2020,Queens
13244,St. George and Stapleton (CD1),2018,Staten Island
13245,South Beach and Willowbrook (CD2),2009,Staten Island
13246,South Beach and Willowbrook (CD2),2017,Staten Island
13247,South Beach and Willowbrook (CD2),2018,Staten Island
13248,High Bridge - Morrisania,2009,Bronx
13249,Chelsea-Village,2011,Manhattan
13250,Chelsea-Village,2014,Manhattan
13251,Chelsea-Village,2009,Manhattan
13252,Upper West Side,2020,Manhattan
13253,Fordham - Bronx Pk,2013,Bronx
13254,Fordham - Bronx Pk,2016,Bronx
13255,Southeast Queens,2021,Queens
13256,Rockaways,2018,Queens
13257,Rockaways,2021,Queens
13258,High Bridge - Morrisania,2013,Bronx
13259,High Bridge - Morrisania,2018,Bronx
13260,Southeast Queens,2013,Queens
13261,Rockaways,2013,Queens
13262,West Queens,2009,Queens
13263,West Queens,2018,Queens
13264,Bensonhurst (CD11),2011,Brooklyn
13265,Coney Island - Sheepshead Bay,2009,Brooklyn
13266,Coney Island - Sheepshead Bay,2011,Brooklyn
13267,Parkchester and Soundview (CD9),2009,Bronx
13268,Parkchester and Soundview (CD9),2017,Bronx
13269,Morris Park and Bronxdale (CD11),2020,Bronx
13270,Bensonhurst (CD11),2009,Brooklyn
13271,East Harlem (CD11),2009,Manhattan
13272,Morningside Heights and Hamilton Heights (CD9),2009,Manhattan
13273,Morningside Heights and Hamilton Heights (CD9),2017,Manhattan
13274,East Harlem (CD11),2017,Manhattan
13275,Kew Gardens and Woodhaven (CD9),2009,Queens
13276,Morningside Heights and Hamilton Heights (CD9),2021,Manhattan
13277,East Harlem (CD11),2013,Manhattan
13278,West Queens,2011,Queens
13279,West Queens,2020,Queens
13280,Bayside and Little Neck (CD11),2009,Queens
13281,Morris Park and Bronxdale (CD11),2017,Bronx
13282,Bayside and Little Neck (CD11),2017,Queens
13283,Bayside and Little Neck (CD11),2018,Queens
13284,Bensonhurst (CD11),2017,Brooklyn
13285,Stapleton - St. George,2009,Staten Island
13286,West Queens,2009,Queens
13287,Stapleton - St. George,2010,Staten Island
13288,Stapleton - St. George,2012,Staten Island
13289,Stapleton - St. George,2013,Staten Island
13290,Stapleton - St. George,2021,Staten Island
13291,West Queens,2012,Queens
13292,West Queens,2013,Queens
13293,Stapleton - St. George,2016,Staten Island
13294,Kew Gardens and Woodhaven (CD9),2018,Queens
13295,Staten Island,2013,Staten Island
13296,Sunset Park (CD7),2014,Brooklyn
13297,Southeast Queens,2021,Queens
13298,Southeast Queens,2021,Queens
13299,Bayside - Little Neck,2009,Queens
13300,Staten Island,2009,Staten Island
13301,South Beach - Tottenville,2018,Staten Island
13302,Pelham - Throgs Neck,2017,Bronx
13303,East New York,2020,Brooklyn
13304,Williamsburg - Bushwick,2018,Brooklyn
13305,East New York,2013,Brooklyn
13306,Flushing and Whitestone (CD7),2009,Queens
13307,Flushing and Whitestone (CD7),2011,Queens
13308,Sunset Park,2018,Brooklyn
13309,Flushing and Whitestone (CD7),2020,Queens
13310,Upper West Side (CD7),2009,Manhattan
13311,Kingsbridge Heights and Bedford (CD7),2020,Bronx
13312,East New York,2009,Brooklyn
13313,South Beach - Tottenville,2020,Staten Island
13314,Bayside - Little Neck,2018,Queens
13315,Upper West Side,2018,Manhattan
13316,Staten Island,2017,Staten Island
13317,Staten Island,2020,Staten Island
13318,South Beach - Tottenville,2015,Staten Island
13319,South Beach - Tottenville,2020,Staten Island
13320,Bayside - Little Neck,2010,Queens
13321,Bayside - Little Neck,2020,Queens
13322,Pelham - Throgs Neck,2010,Bronx
13323,Pelham - Throgs Neck,2011,Bronx
13324,Flushing and Whitestone (CD7),2017,Queens
13325,Flushing and Whitestone (CD7),2018,Queens
13326,Flatbush and Midwood (CD14),2009,Brooklyn
13327,Kingsbridge Heights and Bedford (CD7),2009,Bronx
13328,Kingsbridge Heights and Bedford (CD7),2017,Bronx
13329,High Bridge - Morrisania,2012,Bronx
13330,Bensonhurst - Bay Ridge,2011,Brooklyn
13331,Borough Park,2016,Brooklyn
13332,Borough Park,2015,Brooklyn
13333,Coney Island - Sheepshead Bay,2010,Brooklyn
13334,Coney Island - Sheepshead Bay,2011,Brooklyn
13335,Long Island City and Astoria (CD1),2020,Queens
13336,Lower Manhattan,2013,Manhattan
13337,Rockaways,2020,Queens
13338,High Bridge - Morrisania,2016,Bronx
13339,South Beach and Willowbrook (CD2),2021,Staten Island
13340,St. George and Stapleton (CD1),2011,Staten Island
13341,St. George and Stapleton (CD1),2009,Staten Island
13342,South Beach and Willowbrook (CD2),2020,Staten Island
13343,Woodside and Sunnyside (CD2),2009,Queens
13344,South Beach and Willowbrook (CD2),2009,Staten Island
13345,Hunts Point and Longwood (CD2),2015,Bronx
13346,Woodside and Sunnyside (CD2),2011,Queens
13347,Woodside and Sunnyside (CD2),2010,Queens
13348,Woodside and Sunnyside (CD2),2020,Queens
13349,Lower Manhattan,2018,Manhattan
13350,Manhattan,2016,Manhattan
13351,Coney Island - Sheepshead Bay,2015,Brooklyn
13352,Union Square - Lower East Side,2010,Manhattan
13353,Borough Park,2010,Brooklyn
13354,Borough Park,2016,Brooklyn
13355,Woodside and Sunnyside (CD2),2013,Queens
13356,South Beach and Willowbrook (CD2),2012,Staten Island
13357,South Beach and Willowbrook (CD2),2013,Staten Island
13358,South Beach and Willowbrook (CD2),2021,Staten Island
13359,Woodside and Sunnyside (CD2),2012,Queens
13360,Upper East Side-Gramercy,2013,Manhattan
13361,Upper East Side-Gramercy,2016,Manhattan
13362,Bayside - Little Neck,2009,Queens
13363,Pelham - Throgs Neck,2017,Bronx
13364,Pelham - Throgs Neck,2021,Bronx
13365,South Beach - Tottenville,2012,Staten Island
13366,South Beach - Tottenville,2016,Staten Island
13367,South Beach - Tottenville,2021,Staten Island
13368,South Beach - Tottenville,2013,Staten Island
13369,South Beach - Tottenville,2021,Staten Island
13370,Bayside - Little Neck,2012,Queens
13371,Bayside - Little Neck,2013,Queens
13372,Williamsburg - Bushwick,2013,Brooklyn
13373,South Beach - Tottenville,2021,Staten Island
13374,Pelham - Throgs Neck,2020,Bronx
13375,Williamsburg - Bushwick,2011,Brooklyn
13376,Williamsburg - Bushwick,2010,Brooklyn
13377,Williamsburg - Bushwick,2016,Brooklyn
13378,Williamsburg - Bushwick,2015,Brooklyn
13379,Flatbush and Midwood (CD14),2017,Brooklyn
13380,Flatbush and Midwood (CD14),2020,Brooklyn
13381,South Beach - Tottenville,2021,Staten Island
13382,Bayside - Little Neck,2013,Queens
13383,Pelham - Throgs Neck,2014,Bronx
13384,Pelham - Throgs Neck,2017,Bronx
13385,South Beach - Tottenville,2013,Staten Island
13386,Bayside - Little Neck,2013,Queens
13387,Williamsburg - Bushwick,2010,Brooklyn
13388,Williamsburg - Bushwick,2015,Brooklyn
13389,Bayside - Little Neck,2020,Queens
13390,Flatbush and Midwood (CD14),2012,Brooklyn
13391,Flatbush and Midwood (CD14),2013,Brooklyn
13392,Flatbush and Midwood (CD14),2015,Brooklyn
13393,Flushing and Whitestone (CD7),2015,Queens
13394,Queens Village (CD13),2017,Queens
13395,Canarsie - Flatlands,2009,Brooklyn
13396,Borough Park,2013,Brooklyn
13397,Borough Park,2014,Brooklyn
13398,Canarsie - Flatlands,2020,Brooklyn
13399,Canarsie - Flatlands,2018,Brooklyn
13400,Canarsie - Flatlands,2017,Brooklyn
13401,Borough Park,2009,Brooklyn
13402,Borough Park,2011,Brooklyn
13403,South Bronx,2013,Bronx
13404,South Bronx,2012,Bronx
13405,South Bronx,2021,Bronx
13406,Canarsie - Flatlands,2012,Brooklyn
13407,Jamaica,2012,Queens
13408,Jamaica,2013,Queens
13409,Sheepshead Bay (CD15),2020,Brooklyn
13410,Coney Island (CD13),2011,Brooklyn
13411,Coney Island (CD13),2014,Brooklyn
13412,Coney Island (CD13),2009,Brooklyn
13413,Coney Island (CD13),2018,Brooklyn
13414,Queens,2017,Queens
13415,Queens,2020,Queens
13416,Queens,2018,Queens
13417,Coney Island (CD13),2020,Brooklyn
13418,Sheepshead Bay (CD15),2020,Brooklyn
13419,Queens,2009,Queens
13420,Jamaica,2018,Queens
13421,Borough Park,2018,Brooklyn
13422,Borough Park,2020,Brooklyn
13423,Queens Village (CD13),2014,Queens
13424,Queens Village (CD13),2020,Queens
13425,Queens Village (CD13),2018,Queens
13426,Coney Island (CD13),2016,Brooklyn
13427,Queens Village (CD13),2009,Queens
13428,Coney Island (CD13),2009,Brooklyn
13429,Queens,2015,Queens
13430,Queens Village (CD13),2013,Queens
13431,Jackson Heights (CD3),2010,Queens
13432,Elmhurst and Corona (CD4),2010,Queens
13433,East Flatbush (CD17),2010,Brooklyn
13434,East Flatbush (CD17),2019,Brooklyn
13435,Highbridge and Concourse (CD4),2010,Bronx
13436,East Flatbush - Flatbush,2010,Brooklyn
13437,Canarsie - Flatlands,2019,Brooklyn
13438,Hunts Point - Mott Haven,2010,Bronx
13439,Gramercy Park - Murray Hill,2019,Manhattan
13440,Canarsie - Flatlands,2010,Brooklyn
13441,Hunts Point - Mott Haven,2019,Bronx
13442,Hunts Point - Mott Haven,2010,Bronx
13443,Canarsie - Flatlands,2019,Brooklyn
13444,Bronx,2019,Bronx
13445,Brooklyn,2019,Brooklyn
13446,Brooklyn,2010,Brooklyn
13447,Gramercy Park - Murray Hill,2019,Manhattan
13448,Greenwich Village - SoHo,2019,Manhattan
13449,Bushwick (CD4),2019,Brooklyn
13450,Bushwick (CD4),2010,Brooklyn
13451,East Flatbush - Flatbush,2019,Brooklyn
13452,Canarsie - Flatlands,2009,Brooklyn
13453,Greenwich Village - SoHo,2009,Manhattan
13454,Southwest Queens,2009,Queens
13455,Jamaica,2009,Queens
13456,Jamaica,2021,Queens
13457,Highbridge and Concourse (CD4),2009,Bronx
13458,Highbridge and Concourse (CD4),2013,Bronx
13459,Highbridge and Concourse (CD4),2010,Bronx
13460,Highbridge and Concourse (CD4),2017,Bronx
13461,Central Harlem (CD10),2014,Manhattan
13462,Upper East Side (CD8),2014,Manhattan
13463,Bay Ridge and Dyker Heights (CD10),2018,Brooklyn
13464,Williamsburg - Bushwick,2014,Brooklyn
13465,Kingsbridge - Riverdale,2018,Bronx
13466,Greenpoint,2018,Brooklyn
13467,Washington Heights,2018,Manhattan
13468,Long Island City - Astoria,2018,Queens
13469,Central Harlem (CD10),2020,Manhattan
13470,Throgs Neck and Co-op City (CD10),2020,Bronx
13471,Borough Park (CD12),2020,Brooklyn
13472,Upper East Side (CD8),2018,Manhattan
13473,Washington Heights and Inwood (CD12),2020,Manhattan
13474,Central Harlem (CD10),2021,Manhattan
13475,Washington Heights and Inwood (CD12),2016,Manhattan
13476,South Ozone Park and Howard Beach (CD10),2018,Queens
13477,Jamaica and Hollis (CD12),2020,Queens
13478,Borough Park (CD12),2009,Brooklyn
13479,Borough Park (CD12),2017,Brooklyn
13480,Long Island City - Astoria,2009,Queens
13481,Bensonhurst - Bay Ridge,2014,Brooklyn
13482,Bensonhurst - Bay Ridge,2016,Brooklyn
13483,Bensonhurst - Bay Ridge,2017,Brooklyn
13484,Kingsbridge - Riverdale,2013,Bronx
13485,Kingsbridge - Riverdale,2009,Bronx
13486,Port Richmond,2009,Staten Island
13487,Port Richmond,2010,Staten Island
13488,Long Island City - Astoria,2009,Queens
13489,Long Island City - Astoria,2013,Queens
13490,Long Island City - Astoria,2017,Queens
13491,Long Island City - Astoria,2013,Queens
13492,Port Richmond,2021,Staten Island
13493,Long Island City - Astoria,2021,Queens
13494,Washington Heights,2011,Manhattan
13495,Chelsea-Village,2013,Manhattan
13496,Chelsea-Village,2012,Manhattan
13497,East New York,2014,Brooklyn
13498,Pelham - Throgs Neck,2020,Bronx
13499,Chelsea-Village,2020,Manhattan
13500,Chelsea-Village,2018,Manhattan
13501,Upper East Side-Gramercy,2009,Manhattan
13502,Upper East Side-Gramercy,2011,Manhattan
13503,Upper East Side-Gramercy,2014,Manhattan
13504,Upper East Side-Gramercy,2015,Manhattan
13505,Chelsea-Village,2009,Manhattan
13506,Chelsea-Village,2011,Manhattan
13507,Bedford Stuyvesant - Crown Heights,2015,Brooklyn
13508,East Harlem,2019,Manhattan
13509,Bedford Stuyvesant - Crown Heights,2015,Brooklyn
13510,Upper East Side-Gramercy,2015,Manhattan
13511,Fordham - Bronx Pk,2015,Bronx
13512,Fordham - Bronx Pk,2019,Bronx
13513,Fordham - Bronx Pk,2010,Bronx
13514,Fordham - Bronx Pk,2019,Bronx
13515,Upper East Side-Gramercy,2018,Manhattan
13516,Upper East Side-Gramercy,2020,Manhattan
13517,Rockaways,2017,Queens
13518,Borough Park,2013,Brooklyn
13519,Union Square - Lower East Side,2013,Manhattan
13520,Lower Manhattan,2013,Manhattan
13521,Lower Manhattan,2013,Manhattan
13522,High Bridge - Morrisania,2013,Bronx
13523,Coney Island - Sheepshead Bay,2013,Brooklyn
13524,Borough Park,2013,Brooklyn
13525,Rockaways,2013,Queens
13526,Coney Island - Sheepshead Bay,2013,Brooklyn
13527,Chelsea-Village,2014,Manhattan
13528,Crotona -Tremont,2010,Bronx
13529,Crotona -Tremont,2017,Bronx
13530,East Harlem,2017,Manhattan
13531,Willowbrook,2013,Staten Island
13532,Flushing - Clearview,2011,Queens
13533,Hillcrest and Fresh Meadows (CD8),2021,Queens
13534,Rego Park and Forest Hills (CD6),2016,Queens
13535,Clinton and Chelsea (CD4),2018,Manhattan
13536,Clinton and Chelsea (CD4),2021,Manhattan
13537,Hillcrest and Fresh Meadows (CD8),2017,Queens
13538,Hillcrest and Fresh Meadows (CD8),2018,Queens
13539,Rego Park and Forest Hills (CD6),2014,Queens
13540,Rego Park and Forest Hills (CD6),2017,Queens
13541,Rego Park and Forest Hills (CD6),2016,Queens
13542,Belmont and East Tremont (CD6),2009,Bronx
13543,Hillcrest and Fresh Meadows (CD8),2009,Queens
13544,Rego Park and Forest Hills (CD6),2009,Queens
13545,Stuyvesant Town and Turtle Bay (CD6),2009,Manhattan
13546,Stuyvesant Town and Turtle Bay (CD6),2010,Manhattan
13547,Rego Park and Forest Hills (CD6),2011,Queens
13548,Rego Park and Forest Hills (CD6),2010,Queens
13549,Clinton and Chelsea (CD4),2010,Manhattan
13550,Clinton and Chelsea (CD4),2011,Manhattan
13551,Stuyvesant Town and Turtle Bay (CD6),2016,Manhattan
13552,Rego Park and Forest Hills (CD6),2012,Queens
13553,Hillcrest and Fresh Meadows (CD8),2013,Queens
13554,Willowbrook,2009,Staten Island
13555,Willowbrook,2017,Staten Island
13556,East Harlem,2021,Manhattan
13557,Ridgewood - Forest Hills,2010,Queens
13558,Hillcrest and Fresh Meadows (CD8),2021,Queens
13559,Belmont and East Tremont (CD6),2013,Bronx
13560,Brownsville (CD16),2018,Brooklyn
13561,Ridgewood and Maspeth (CD5),2018,Queens
13562,Midtown (CD5),2017,Manhattan
13563,Chelsea - Clinton,2009,Manhattan
13564,Northeast Bronx,2011,Bronx
13565,Northeast Bronx,2020,Bronx
13566,Fresh Meadows,2011,Queens
13567,Fresh Meadows,2016,Queens
13568,Chelsea - Clinton,2020,Manhattan
13569,Midtown (CD5),2018,Manhattan
13570,Ridgewood and Maspeth (CD5),2020,Queens
13571,Southwest Queens,2011,Queens
13572,East Flatbush - Flatbush,2016,Brooklyn
13573,Fresh Meadows,2021,Queens
13574,Central Harlem - Morningside Heights,2021,Manhattan
13575,Central Harlem - Morningside Heights,2009,Manhattan
13576,Fresh Meadows,2012,Queens
13577,Central Harlem - Morningside Heights,2020,Manhattan
13578,Brownsville (CD16),2009,Brooklyn
13579,Central Harlem - Morningside Heights,2009,Manhattan
13580,Ridgewood and Maspeth (CD5),2016,Queens
13581,Midtown (CD5),2013,Manhattan
13582,Midtown (CD5),2018,Manhattan
13583,Midtown (CD5),2021,Manhattan
13584,Ridgewood and Maspeth (CD5),2014,Queens
13585,Ridgewood and Maspeth (CD5),2018,Queens
13586,Ridgewood and Maspeth (CD5),2009,Queens
13587,Midtown (CD5),2009,Manhattan
13588,Midtown (CD5),2013,Manhattan
13589,Brownsville (CD16),2016,Brooklyn
13590,Brownsville (CD16),2020,Brooklyn
13591,Ridgewood and Maspeth (CD5),2013,Queens
13592,Ridgewood and Maspeth (CD5),2012,Queens
13593,Midtown (CD5),2013,Manhattan
13594,Upper East Side-Gramercy,2009,Manhattan
13595,Fordham - Bronx Pk,2009,Bronx
13596,East New York,2009,Brooklyn
13597,East New York,2017,Brooklyn
13598,East New York,2018,Brooklyn
13599,Chelsea-Village,2018,Manhattan
13600,Chelsea-Village,2017,Manhattan
13601,Chelsea-Village,2020,Manhattan
13602,Bedford Stuyvesant - Crown Heights,2018,Brooklyn
13603,Bedford Stuyvesant - Crown Heights,2020,Brooklyn
13604,Mott Haven and Melrose (CD1),2018,Bronx
13605,Southeast Queens,2013,Queens
13606,Bensonhurst - Bay Ridge,2013,Brooklyn
13607,Fort Greene and Brooklyn Heights (CD2),2021,Brooklyn
13608,South Beach and Willowbrook (CD2),2010,Staten Island
13609,South Beach and Willowbrook (CD2),2009,Staten Island
13610,South Beach and Willowbrook (CD2),2013,Staten Island
13611,South Beach and Willowbrook (CD2),2017,Staten Island
13612,South Beach and Willowbrook (CD2),2021,Staten Island
13613,Long Island City and Astoria (CD1),2014,Queens
13614,Long Island City and Astoria (CD1),2021,Queens
13615,Bensonhurst - Bay Ridge,2011,Brooklyn
13616,Lower Manhattan,2010,Manhattan
13617,St. George and Stapleton (CD1),2016,Staten Island
13618,Lower Manhattan,2005,Manhattan
13619,Southeast Queens,2005,Queens
13620,Rockaways,2005,Queens
13621,Long Island City and Astoria (CD1),2005,Queens
13622,Greenpoint and Williamsburg (CD1),2005,Brooklyn
13623,St. George and Stapleton (CD1),2019,Staten Island
13624,St. George and Stapleton (CD1),2010,Staten Island
13625,Southern SI,2015,Staten Island
13626,Southern SI,2019,Staten Island
13627,Crotona -Tremont,2017,Bronx
13628,East Harlem,2017,Manhattan
13629,East Harlem,2018,Manhattan
13630,Willowbrook,2009,Staten Island
13631,Flushing - Clearview,2018,Queens
13632,Ridgewood - Forest Hills,2017,Queens
13633,Willowbrook,2017,Staten Island
13634,Willowbrook,2011,Staten Island
13635,Willowbrook,2020,Staten Island
13636,Ridgewood - Forest Hills,2011,Queens
13637,Bedford Stuyvesant - Crown Heights,2013,Brooklyn
13638,Flushing - Clearview,2013,Queens
13639,Upper East Side,2013,Manhattan
13640,East Harlem,2013,Manhattan
13641,East Harlem,2013,Manhattan
13642,Bedford Stuyvesant - Crown Heights,2013,Brooklyn
13643,Ridgewood - Forest Hills,2018,Queens
13644,Southern SI,2008,Staten Island
13645,Clinton and Chelsea (CD4),2018,Manhattan
13646,Stuyvesant Town and Turtle Bay (CD6),2012,Manhattan
13647,Upper East Side,2013,Manhattan
13648,Crotona -Tremont,2013,Bronx
13649,Sunset Park,2013,Brooklyn
13650,Clinton and Chelsea (CD4),2009,Manhattan
13651,Hillcrest and Fresh Meadows (CD8),2017,Queens
13652,Clinton and Chelsea (CD4),2011,Manhattan
13653,Rego Park and Forest Hills (CD6),2016,Queens
13654,Stuyvesant Town and Turtle Bay (CD6),2013,Manhattan
13655,Bedford Stuyvesant - Crown Heights,2011,Brooklyn
13656,Bedford Stuyvesant - Crown Heights,2016,Brooklyn
13657,Crotona -Tremont,2014,Bronx
13658,Washington Heights,2016,Manhattan
13659,Greenpoint,2010,Brooklyn
13660,Long Island City - Astoria,2013,Queens
13661,Washington Heights,2010,Manhattan
13662,Kingsbridge - Riverdale,2010,Bronx
13663,Borough Park (CD12),2021,Brooklyn
13664,Central Harlem (CD10),2020,Manhattan
13665,Bay Ridge and Dyker Heights (CD10),2009,Brooklyn
13666,Long Island City - Astoria,2009,Queens
13667,Kingsbridge - Riverdale,2013,Bronx
13668,Kingsbridge - Riverdale,2009,Bronx
13669,Port Richmond,2010,Staten Island
13670,Long Island City - Astoria,2010,Queens
13671,Long Island City - Astoria,2021,Queens
13672,Long Island City - Astoria,2018,Queens
13673,Washington Heights,2011,Manhattan
13674,Washington Heights,2015,Manhattan
13675,Kingsbridge - Riverdale,2011,Bronx
13676,Greenpoint,2015,Brooklyn
13677,Port Richmond,2013,Staten Island
13678,Bay Ridge and Dyker Heights (CD10),2021,Brooklyn
13679,Borough Park (CD12),2021,Brooklyn
13680,Williamsburg - Bushwick,2015,Brooklyn
13681,Williamsburg - Bushwick,2014,Brooklyn
13682,Bensonhurst - Bay Ridge,2019,Brooklyn
13683,Northern SI,2015,Staten Island
13684,Northern SI,2019,Staten Island
13685,Greenpoint,2013,Brooklyn
13686,Kingsbridge - Riverdale,2013,Bronx
13687,Greenpoint,2013,Brooklyn
13688,Washington Heights,2013,Manhattan
13689,Washington Heights,2013,Manhattan
13690,Greenpoint,2016,Brooklyn
13691,Northeast Bronx,2011,Bronx
13692,Downtown - Heights - Slope,2016,Brooklyn
13693,Fresh Meadows,2011,Queens
13694,Brownsville (CD16),2012,Brooklyn
13695,Brownsville (CD16),2013,Brooklyn
13696,Southwest Queens,2009,Queens
13697,East Flatbush - Flatbush,2019,Brooklyn
13698,Southwest Queens,2015,Queens
13699,Fresh Meadows,2009,Queens
13700,Fresh Meadows,2020,Queens
13701,Fresh Meadows,2017,Queens
13702,Central Harlem - Morningside Heights,2009,Manhattan
13703,Central Harlem - Morningside Heights,2013,Manhattan
13704,Northeast Bronx,2013,Bronx
13705,Chelsea - Clinton,2013,Manhattan
13706,Northeast Bronx,2013,Bronx
13707,Fresh Meadows,2014,Queens
13708,Fresh Meadows,2018,Queens
13709,Downtown - Heights - Slope,2011,Brooklyn
13710,Downtown - Heights - Slope,2014,Brooklyn
13711,Downtown - Heights - Slope,2017,Brooklyn
13712,Southwest Queens,2020,Queens
13713,East Flatbush - Flatbush,2019,Brooklyn
13714,Midtown (CD5),2012,Manhattan
13715,Midtown (CD5),2013,Manhattan
13716,Midtown (CD5),2018,Manhattan
13717,Central Harlem - Morningside Heights,2013,Manhattan
13718,Midtown (CD5),2010,Manhattan
13719,Midtown (CD5),2013,Manhattan
13720,Midtown (CD5),2009,Manhattan
13721,Brownsville (CD16),2013,Brooklyn
13722,Brownsville (CD16),2021,Brooklyn
13723,Ridgewood and Maspeth (CD5),2014,Queens
13724,Chelsea - Clinton,2016,Manhattan
13725,Highbridge and Concourse (CD4),2021,Bronx
13726,Southwest Queens,2009,Queens
13727,Canarsie - Flatlands,2009,Brooklyn
13728,Canarsie - Flatlands,2009,Brooklyn
13729,Canarsie - Flatlands,2014,Brooklyn
13730,Canarsie - Flatlands,2021,Brooklyn
13731,Jamaica,2010,Queens
13732,Jamaica,2013,Queens
13733,Jamaica,2014,Queens
13734,Jamaica,2017,Queens
13735,Southwest Queens,2014,Queens
13736,Hunts Point - Mott Haven,2016,Bronx
13737,East Flatbush - Flatbush,2012,Brooklyn
13738,Morrisania and Crotona (CD3),2014,Bronx
13739,Tottenville and Great Kills (CD3),2021,Staten Island
13740,Highbridge and Concourse (CD4),2013,Bronx
13741,Highbridge and Concourse (CD4),2012,Bronx
13742,Highbridge and Concourse (CD4),2018,Bronx
13743,Tottenville and Great Kills (CD3),2013,Staten Island
13744,Tottenville and Great Kills (CD3),2012,Staten Island
13745,Morrisania and Crotona (CD3),2012,Bronx
13746,Morrisania and Crotona (CD3),2013,Bronx
13747,Morrisania and Crotona (CD3),2021,Bronx
13748,Highbridge and Concourse (CD4),2021,Bronx
13749,East Flatbush (CD17),2013,Brooklyn
13750,Flatlands and Canarsie (CD18),2021,Brooklyn
13751,Tottenville and Great Kills (CD3),2021,Staten Island
13752,Bushwick (CD4),2012,Brooklyn
13753,Bushwick (CD4),2018,Brooklyn
13754,Canarsie - Flatlands,2009,Brooklyn
13755,Greenwich Village - SoHo,2009,Manhattan
13756,Jamaica,2009,Queens
13757,East Flatbush - Flatbush,2009,Brooklyn
13758,Gramercy Park - Murray Hill,2009,Manhattan
13759,Hunts Point - Mott Haven,2009,Bronx
13760,Canarsie - Flatlands,2009,Brooklyn
13761,Jamaica,2009,Queens
13762,Gramercy Park - Murray Hill,2009,Manhattan
13763,Hunts Point - Mott Haven,2017,Bronx
13764,Gramercy Park - Murray Hill,2017,Manhattan
13765,Lower East Side and Chinatown (CD3),2009,Manhattan
13766,Tottenville and Great Kills (CD3),2009,Staten Island
13767,East Flatbush (CD17),2009,Brooklyn
13768,Bushwick (CD4),2009,Brooklyn
13769,Bushwick (CD4),2017,Brooklyn
13770,Jamaica,2018,Queens
13771,Brooklyn,2018,Brooklyn
13772,Southwest Queens,2013,Queens
13773,Southwest Queens,2021,Queens
13774,Jamaica,2012,Queens
13775,Brooklyn,2012,Brooklyn
13776,Jamaica,2021,Queens
13777,Bronx,2013,Bronx
13778,East Flatbush - Flatbush,2013,Brooklyn
13779,Hunts Point - Mott Haven,2016,Bronx
13780,East Flatbush - Flatbush,2014,Brooklyn
13781,Bronx,2010,Bronx
13782,Brooklyn,2010,Brooklyn
13783,Bronx,2019,Bronx
13784,Southwest Queens,2019,Queens
13785,Canarsie - Flatlands,2019,Brooklyn
13786,Bedford Stuyvesant (CD3),2010,Brooklyn
13787,Bedford Stuyvesant (CD3),2019,Brooklyn
13788,East Flatbush (CD17),2019,Brooklyn
13789,Upper West Side (CD7),2020,Manhattan
13790,Flushing and Whitestone (CD7),2021,Queens
13791,Bayside - Little Neck,2017,Queens
13792,Staten Island,2016,Staten Island
13793,Upper West Side,2016,Manhattan
13794,Williamsburg - Bushwick,2020,Brooklyn
13795,Staten Island,2010,Staten Island
13796,Staten Island,2011,Staten Island
13797,Williamsburg - Bushwick,2013,Brooklyn
13798,Flatbush and Midwood (CD14),2021,Brooklyn
13799,Kingsbridge Heights and Bedford (CD7),2021,Bronx
13800,Southeast Queens,2021,Queens
13801,Sunset Park,2012,Brooklyn
13802,Sunset Park,2019,Brooklyn
13803,South Beach - Tottenville,2009,Staten Island
13804,South Beach - Tottenville,2017,Staten Island
13805,Bayside - Little Neck,2017,Queens
13806,Staten Island,2014,Staten Island
13807,Staten Island,2020,Staten Island
13808,Bayside - Little Neck,2013,Queens
13809,Staten Island,2013,Staten Island
13810,Williamsburg - Bushwick,2013,Brooklyn
13811,Williamsburg - Bushwick,2013,Brooklyn
13812,Staten Island,2013,Staten Island
13813,Upper West Side,2013,Manhattan
13814,Pelham - Throgs Neck,2013,Bronx
13815,East New York,2013,Brooklyn
13816,Upper West Side,2013,Manhattan
13817,Flatbush and Midwood (CD14),2010,Brooklyn
13818,Flatbush and Midwood (CD14),2009,Brooklyn
13819,Flatbush and Midwood (CD14),2013,Brooklyn
13820,Flushing and Whitestone (CD7),2013,Queens
13821,Flushing and Whitestone (CD7),2009,Queens
13822,Greenwich Village and Soho (CD2),2010,Manhattan
